id	version	postal_code	street	state	last_updated	date_created	country	city
10985	0	6109	411 Wolcott Hill Rd.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	Wethersfield
10986	0	6511	55 Foote St.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	New Haven
10987	0	6359	298 Norwich/Westerly Rd.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	North Stonington
10988	0	6359	298 Norwich/Westerly Rd.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	North Stonington
10989	0	6804	17 West Whisconier Rd.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	Brookfield
10990	0	6119	47 Whiting Ln.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	West Hartford
10991	0	6511	181 Mitchell Dr.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	New Haven
10992	0	6704	568 Bucks Hill Rd.	CT	2010-04-29 12:08:44	2010-04-29 12:08:44	USA	Waterbury
10993	0	6615	600 Wilcoxson Ave.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Stratford
10994	0	6489	50 Spring Lake Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Southington
10995	0	6415	360 Norwich Ave.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Colchester
10996	0	6479	820 Marion Ave.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Plantsville
10997	0	6118	95 Willowbrook Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	East Hartford
10998	0	6897	395 Danbury Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Wilton
10999	0	6029	2 Abbott Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Ellington
11000	0	6029	2 Abbott Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Ellington
11001	0	6280	45 North Rd. P.O. Box 138	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Windham
11002	0	6226	322 Prospect St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Willimantic
11003	0	6226	355 High St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Willimantic
11004	0	6226	123 Quarry St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Willimantic
11005	0	6095	50 Sage Park Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Windsor
11006	0	6096	58 South Elm St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Windsor Locks
11007	0	6096	7 Center St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Windsor Locks
11008	0	6606	85 Eckart St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Bridgeport
11009	0	6320	90 Cedar Grove Ave.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	New London
11010	0	6002	44 Brown St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Bloomfield
11011	0	6120	350 Barbour St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Hartford
11012	0	6716	457 Bound Line Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Wolcott
11013	0	6110	71 Wolcott Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	West Hartford
11014	0	6851	One Starlight Dr.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Norwalk
11015	0	6108	110 Long Hill Dr.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	East Hartford
11016	0	6457	370 Hunting Hill Ave.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Middletown
11017	0	6704	235 Birch St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Waterbury
11018	0	6416	30 Woodside Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Cromwell
11019	0	6281	24 Frog Pond Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Woodstock
11020	0	6281	147 B-Route 169	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Woodstock
11021	0	6511	180 Canner St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	New Haven
11022	0	6492	415 Church St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Wallingford
11023	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Winsted
11024	0	6712	30 Coer Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Prospect
11025	0	6525	25 Newton Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Woodbridge
11026	0	6524	190 Luke Hill Rd.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Bethany
11027	0	6477	100 Ohman Ave.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Orange
11028	0	6751	92 East St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Bethlehem
11029	0	6783	14 South St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Roxbury
11030	0	6441	P.O. Box 570	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Higganum
11031	0	6371	49 Lyme St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Old Lyme
11032	0	6422	135 Pickett Ln.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Durham
11033	0	6712	12 Center St.	CT	2010-04-29 12:08:45	2010-04-29 12:08:45	USA	Prospect
11034	0	6268	1235 Storrs Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Storrs
11035	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Winsted
11036	0	6422	144 Pickett Ln.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Durham
11037	0	6422	191 Main St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Durham
11038	0	6422	126 Tuttle Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Durham
11039	0	6488	307 Old Field Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Southbury
11040	0	6756	50 North St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Goshen
11041	0	6441	P.O. Box 439	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Higganum
11042	0	6441	P.O. Box 349	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Higganum
11043	0	6419	451 Route 81	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Killingworth
11044	0	6013	26 Lyon Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Burlington
11045	0	6791	115 Litchfield Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Hawrinton
11046	0	6031	246 Warren Turnpike Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Falls Village
11047	0	6798	67 Washington Ave.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Woodbury
11048	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Winsted
11049	0	6763	10 East St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Morris
11050	0	6896	100 Black Rock Tpke.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Redding
11051	0	6455	106 Way Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Middlefield
11052	0	6417	P.O. Box 187	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Deep River
11053	0	6419	P.O. Box 609	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Higganum
11054	0	6013	61 Monce Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Burlington
11055	0	6403	30 Highland Ave.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Beacon Falls
11056	0	6013	26 Lyon Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Burlington
11057	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Winsted
11058	0	6762	65 North Benson Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Middlebury
11059	0	6712	38 Columbia Ave.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Prospect
11060	0	6371	478 Hamburg Road	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Lyme
11061	0	6371	69 Lyme St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Old Lyme
11062	0	6371	53 Lyme St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Old Lyme
11063	0	6762	P.O. Box 903 Memorial Dr.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Middlebury
11064	0	6762	550 Whittemore Rd. P.O. Box 1093	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Middlebury
11065	0	6455	124 Hubbard St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Middlefield
11066	0	6371	205 Mile Creek Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Old Lyme
11067	0	6798	14 School St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Woodbury
11068	0	6798	P.O. Box 469 5 Minortown Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Woodbury
11069	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Winsted
11070	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Winsted
11071	0	6235	304 Parish Hill Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Chaplin
11072	0	6488	607 Main St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Southbury
11073	0	6488	234 Judd Rd.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Southbury
11074	0	6793	159 South St.	CT	2010-04-29 12:08:46	2010-04-29 12:08:46	USA	Washington
11075	0	6248	85 Wall St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hebron
11076	0	6248	25 Rham Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hebron
11077	0	6488	100 Peter Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Southbury
11078	0	6793	159 South St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Washington
11079	0	6793	159 South St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Washington
11080	0	6098	100 Battistoni Dr.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Winsted
11081	0	6759	98 Wamogo Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Litchfield
11082	0	6752	80 Main St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Bridgewater
11083	0	6417	256 Kelsey Hill Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Deep River
11084	0	6759	98 Wamogo Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Litchfield
11085	0	6754	21 Sackett Hill Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Warren
11086	0	6794	11 School St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Washington Depot
11087	0	6798	67 Washington Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Woodbury
11088	0	6403	135 Back Rimmon Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Beacon Falls
11089	0	6608	529 Noble Avenue	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Bridgeport
11090	0	6112	395 Lyme St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hartford
11091	0	6513	407 James St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New Haven
11092	0	6105	1265 Asylum Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hartford
11093	0	6515	358 Springside Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New Haven
11094	0	6511	234 Greene St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New Haven
11095	0	6519	49 Prince St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New Haven
11096	0	6511	794 Dixwell Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New Haven
11097	0	6098	71 Spencer St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Winsted
11098	0	6517	130 Leederhill Dr.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hamden
11099	0	6360	68 Thermos Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Norwich
11100	0	6320	190 Governor Winthrop Blvd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New London
11101	0	6112	339 Blue Hills Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hartford
11102	0	6040	579 West Middle Tpke.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Manchester
11103	0	6608	510 Barnum Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Bridgeport
11104	0	6854	10 Chestnut St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Norwalk
11105	0	6901	229 North St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Stamford
11106	0	6608	401 Kossuth St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Bridgeport
11107	0	6902	83 Lockwood Avenue	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Stamford
11108	0	6002	1551 Blue Hills Ave.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Bloomfield
11109	0	6226	896 Main St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Willimantic
11110	0	6472	26 Old Post Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Northford
11111	0	6118	305 May Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	East Hartford
11112	0	6045	P.O. Box 1046 MS #2	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Manchester
11113	0	6106	15 Vernon St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hartford
11114	0	6106	15 Vernon St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hartford
11115	0	6108	656 Silver Ln.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	East Hartford
11116	0	6106	1460 Broad St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Hartford
11117	0	6082	227 Brainard Rd.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Enfield
11118	0	6239	742 Upper Maple St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Danielson
11119	0	6001	150 Fisher Dr.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Avon
11120	0	6320	One Bulkeley Place	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	New London
11121	0	6610	601 Pearl Harbor St.	CT	2010-04-29 12:08:47	2010-04-29 12:08:47	USA	Bridgeport
11122	0	6385	24 Rope Ferry Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Waterford
11123	0	6450	1355 North Broad St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Meriden
11124	0	6108	337 East River Dr.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	East Hartford
11125	0	6117	196 Bloomfield Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	West Hartford
11126	0	6117	196 Bloomfield Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	West Hartford
11127	0	6514	670 Wintergreen Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Hamden
11128	0	6611	23 Oakview Dr.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Trumbull
11129	0	6510	55 Audubon St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	New Haven
11130	0	6226	896 Main St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Willimantic
11131	0	6106	15 Vernon St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Hartford
11132	0	6106	15 Vernon St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Hartford
11133	0	6611	23 Oakview Dr.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Trumbull
11134	0	6360	305 Broadway	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Norwich
11135	0	6098	200 Williams Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Winsted
11136	0	6281	57 Academy Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Woodstock
11137	0	6106	401 Flatbush Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Hartford
11138	0	6610	500 Palisade Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Bridgeport
11139	0	6053	735 Slater Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	New Britain
11140	0	6514	71 Jones Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Hamden
11141	0	6340	189 Fort Hill Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Groton
11142	0	6401	141 Prindle Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Ansonia
11143	0	6450	298 Oregon Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Meriden
11144	0	6239	613 Upper Maple St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Danielson
11145	0	6811	21 Hayestown Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Danbury
11146	0	6040	791 West Middle Tpke.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Manchester
11147	0	6360	7 Mahan Dr.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Norwich
11148	0	6790	75 Oliver St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Torrington
11149	0	6460	600 Orange Ave.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Milford
11150	0	6457	60 Daniels St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Middletown
11151	0	6708	43 Tompkins St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Waterbury
11152	0	6226	210 Birch St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Willimantic
11153	0	6010	431 Minor St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Bristol
11154	0	6082	170 Elm St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Enfield
11155	0	6615	200 Great Meadow Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Stratford
11156	0	6340	1084 Shennecossett Rd. Avery Point	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Groton
11157	0	6098	94 Battistoni Dr.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Winsted
11158	0	6031	Falls Village	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Canaan
11159	0	6519	60 South Water St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	New Haven
11160	0	6798	5 Minortown Rd	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Woodbury
11161	0	6605	60 St. Stephen Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Bridgeport
11162	0	6066	70 Loveland Hill	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Vernon
11163	0	6489	720 Pleasant Street	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Southington
11164	0	6093	160 Sheldon St.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	West Suffield
11165	0	6611	72 Strobel Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Trumbull
11166	0	6759	98 Wamogo Rd	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Litchfield
11167	0	6902	125 Roxbury Rd.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Stamford
11168	0	6611	40 Lindeman Dr.	CT	2010-04-29 12:08:48	2010-04-29 12:08:48	USA	Trumbull
11169	0	6611	25 Oakview Dr.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Trumbull
11170	0	6371	44 Hatchetts Hill Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Old Lyme
11171	0	6759	355 Goshen Rd. P.O. Box 909	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Litchfield
11172	0	6759	355 Goshen Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Litchfield
11173	0	6510	55 Audubon St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	New Haven
11174	0	6001	395 West Avon Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Avon
11175	0	6095	601 River St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Windsor
11176	0	6108	474 School St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	East Hartford
11177	0	6371	44 Hatchetts Hill Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Old Lyme
11178	0	6108	474 School St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	East Hartford
11179	0	6473	295 Mill Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	North Haven
11180	0	6611	25 Oakview Dr.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Trumbull
11181	0	6106	34 Sequassen St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11182	0	6095	601 River St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Windsor
11183	0	6109	123 Progress Dr.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Wethersfield
11184	0	6611	25 Oakview Dr.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Trumbull
11185	0	6473	31 Temple St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	North Haven
11186	0	6517	261 Skiff St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hamden
11187	0	6517	205 Skiff St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hamden
11188	0	6268	251 Middle Tpke.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Storrs
11189	0	6106	460 Capitol Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11190	0	6095	184 Windsor Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Windsor
11191	0	6604	1106 North Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Bridgeport
11192	0	6604	60 Housatonic Ave	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Bridgeport
11193	0	6234	P.O. Box 297 Route 6	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Brooklyn
11194	0	6106	25 Sigourney St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11195	0	6106	25 Sigourney St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11196	0	6112	500 Vine St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11197	0	6111	525 Russell Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Newington
11198	0	6410	900 Highland Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Cheshire
11199	0	6106	25 Sigourney St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11200	0	6106	25 Sigourney St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11201	0	6107	1245 Farmington Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	West Hartford
11202	0	6106	25 Sigourney St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11203	0	6088	36 Gardner St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	East Windsor
11204	0	6790	34 Park St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	New Haven
11205	0	6457	P.O. Box 351	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Middletown
11206	0	6083	P.O. Box 1500	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Enfield
11207	0	6470	P.O. Box 5500	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Newtown
11208	0	6106	123 Washington St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11209	0	6610	1635 Central Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Bridgeport
11210	0	6106	920 Broad St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11211	0	6120	177 Weston St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hartford
11212	0	6517	825 Hartford Tpke.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Hamden
11213	0	6357	131 North Bridebrook Rd.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Niantic
11214	0	6702	80 Prospect St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Waterbury
11215	0	6410	42 Jarvis St.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	Cheshire
11216	0	6530	245 Whalley Ave.	CT	2010-04-29 12:08:49	2010-04-29 12:08:49	USA	New Haven
11217	0	6511	245 Whalley Ave	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	New Haven
11218	0	6108	155 Founders Plaza 255 Pitkin St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	East Hartford
11219	0	6071	287 Bilton Rd.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Somers
11220	0	6071	P.O. Box 100	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Somers
11221	0	6106	25 Sigourney St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Hartford
11222	0	6382	986 Norwich-New London Tpke.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Uncasville
11223	0	6457	P.O. Box 351 Leak Hall	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Middletown
11224	0	6457	915 River Rd.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Middletown
11225	0	6083	P.O. Box 1400	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Enfield
11226	0	6514	995 Sherman Ave	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Hamden
11227	0	6360	401 West Thames St. Suite 202	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Norwich
11228	0	6360	401 West Thames St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Norwich
11229	0	6078	1153 East St. South	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Suffield
11230	0	6457	1225 Silver St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Middletown
11231	0	6106	117 Washington St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Hartford
11232	0	6410	111 Jarvis St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Cheshire
11233	0	6810	400 Main St.	CT	2010-04-29 12:08:50	2010-04-29 12:08:50	USA	Danbury
